Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
1317,1,-1,4890.0,intake gasket leak/damage,,0,10,10,0,4
1318,1,-2,6815.0,intake gasket leak/damage,,0,10,10,0,1
1325,1,-1,3469.0,intake gasket leak/damage,,0,10,10,0,3
1329,1,-1,10347.0,intake gasket leak/damage,,0,10,10,0,2
1330,1,-2,3095.0,intake gasket leak/damage,,0,10,10,0,4
1335,1,-1,6081.0,intake gasket leak/damage,,0,10,10,0,1
1336,0,2,4321.0,intake gasket leak/damage,,0,10,0,0,-1
1339,0,1,7064.0,intake gasket leak/damage,,0,10,0,0,-1
1340,0,1,9635.0,intake gasket leak/damage,,0,10,0,0,-1
1342,1,-1,5337.0,intake gasket leak/damage,,0,10,10,0,3
1345,1,-2,2520.0,intake gasket leak/damage,,0,10,10,0,2
1347,1,-1,2115.0,intake gasket leak/damage,,0,10,10,0,3
1350,0,1,6629.0,intake gasket leak/damage,,0,10,0,0,-1
1352,1,-1,4788.0,intake gasket leak/damage,,0,10,10,0,4
1353,0,2,3033.0,intake gasket leak/damage,,0,10,0,0,-1
1355,0,1,6005.0,intake gasket leak/damage,,0,10,0,0,-1
1356,0,1,6176.0,intake gasket leak/damage,,0,10,0,0,-1
1361,0,1,5896.0,intake gasket leak/damage,,0,10,0,0,-1
1364,0,1,5066.0,intake gasket leak/damage,,0,10,0,0,-1
1366,1,-1,4526.0,intake gasket leak/damage,,0,10,10,0,2
1369,0,1,5254.0,intake gasket leak/damage,,0,10,0,0,-1
1371,0,2,5539.0,intake gasket leak/damage,,0,10,0,0,-1
1372,1,-1,4901.0,intake gasket leak/damage,,0,10,10,0,2
1374,1,-1,5756.0,intake gasket leak/damage,,0,10,10,0,0
1375,0,1,2987.0,intake gasket leak/damage,,0,10,0,0,-1
1381,1,-1,5562.0,intake gasket leak/damage,,0,10,10,0,2
1382,1,-1,7764.0,intake gasket leak/damage,,0,10,10,0,0
1385,1,-1,4764.0,intake gasket leak/damage,,0,10,10,0,2
1387,1,-1,10191.0,intake gasket leak/damage,,0,10,10,0,3
1389,1,-2,5585.0,intake gasket leak/damage,,0,10,10,0,0
1391,1,-1,4851.0,intake gasket leak/damage,,0,10,10,0,2
1392,0,2,8308.0,intake gasket leak/damage,,0,10,0,0,-1
1394,0,1,6652.0,intake gasket leak/damage,,0,10,0,0,-1
1396,0,1,5446.0,intake gasket leak/damage,,0,10,0,0,-1
1402,0,2,1244.0,intake gasket leak/damage,,0,10,0,0,-1
1403,1,-1,5073.0,intake gasket leak/damage,,0,10,10,0,0
1407,1,-1,4822.0,intake gasket leak/damage,,0,10,10,0,1
1411,1,-2,8916.0,intake gasket leak/damage,,0,10,10,0,0
1412,1,-2,2410.0,intake gasket leak/damage,,0,10,10,0,3
1414,1,-2,668.0,intake gasket leak/damage,,0,10,10,0,4
1416,1,-2,4479.0,intake gasket leak/damage,,0,10,10,0,0
1418,1,-1,4200.0,intake gasket leak/damage,,0,10,10,0,1
1424,1,-2,6201.0,intake gasket leak/damage,,0,10,10,0,4
1427,0,1,2597.0,intake gasket leak/damage,,0,10,0,0,-1
1428,0,2,4474.0,intake gasket leak/damage,,0,10,0,0,-1
1431,1,-1,7839.0,intake gasket leak/damage,,0,10,10,0,0
1433,0,2,6104.0,intake gasket leak/damage,,0,10,0,0,-1
1446,0,2,8838.0,intake gasket leak/damage,,0,10,0,0,-1
1449,1,-2,6268.0,intake gasket leak/damage,,0,10,10,0,1
1451,1,-2,6114.0,intake gasket leak/damage,,0,10,10,0,4
1453,0,1,5410.0,intake gasket leak/damage,,0,10,0,0,-1
1456,0,2,4848.0,intake gasket leak/damage,,0,10,0,0,-1
1459,1,-2,4573.0,intake gasket leak/damage,,0,10,10,0,2
1462,0,1,5335.0,intake gasket leak/damage,,0,10,0,0,-1
1464,1,-2,3221.0,intake gasket leak/damage,,0,10,10,0,0
1466,0,2,7064.0,intake gasket leak/damage,,0,10,0,0,-1
1468,0,1,3888.0,intake gasket leak/damage,,0,10,0,0,-1
1469,1,-1,6314.0,intake gasket leak/damage,,0,10,10,0,0
1470,0,1,5803.0,intake gasket leak/damage,,0,10,0,0,-1
1472,0,1,12421.0,intake gasket leak/damage,,0,10,0,0,-1
1473,1,-1,6712.0,intake gasket leak/damage,,0,10,10,0,1
1474,0,1,6146.0,intake gasket leak/damage,,0,10,0,0,-1
1476,0,1,5236.0,intake gasket leak/damage,,0,10,0,0,-1
1477,1,-1,4682.0,intake gasket leak/damage,,0,10,10,0,1
1478,1,-2,4930.0,intake gasket leak/damage,,0,10,10,0,4
1480,1,-1,6754.0,intake gasket leak/damage,,0,10,10,0,0
1481,0,1,10502.0,intake gasket leak/damage,,0,10,0,0,-1
1482,1,-2,4539.0,intake gasket leak/damage,,0,10,10,0,2
1484,1,-1,4770.0,intake gasket leak/damage,,0,10,10,0,0
1486,0,1,3548.0,intake gasket leak/damage,,0,10,0,0,-1
1489,1,-1,5605.0,intake gasket leak/damage,,0,10,10,0,0
1493,1,-1,652.0,intake gasket leak/damage,,0,10,10,0,0
1495,0,2,5522.0,intake gasket leak/damage,,0,10,0,0,-1
1496,0,1,5237.0,intake gasket leak/damage,,0,10,0,0,-1
1497,0,1,2124.0,intake gasket leak/damage,,0,10,0,0,-1
1498,0,2,3295.0,intake gasket leak/damage,,0,10,0,0,-1
1509,0,1,4708.0,intake gasket leak/damage,,0,10,0,0,-1
1510,1,-1,4822.0,intake gasket leak/damage,,0,10,10,0,4
1512,1,-2,5361.0,intake gasket leak/damage,,0,10,10,0,1
1513,1,-1,4958.0,intake gasket leak/damage,,0,10,10,0,2
1517,0,2,5381.0,intake gasket leak/damage,,0,10,0,0,-1
1518,1,-2,3558.0,intake gasket leak/damage,,0,10,10,0,0
1524,0,2,5753.0,intake gasket leak/damage,,0,10,0,0,-1
1526,1,-1,7202.0,intake gasket leak/damage,,0,10,10,0,1
1528,1,-1,5627.0,intake gasket leak/damage,,0,10,10,0,0
1540,0,1,6048.0,intake gasket leak/damage,,0,10,0,0,-1
1541,1,-2,4819.0,intake gasket leak/damage,,0,10,10,0,3
1550,0,1,5674.0,intake gasket leak/damage,,0,10,0,0,-1
1551,1,-2,886.0,intake gasket leak/damage,,0,10,10,0,4
1552,0,1,6687.0,intake gasket leak/damage,,0,10,0,0,-1
1554,0,2,4894.0,intake gasket leak/damage,,0,10,0,0,-1
1555,1,-2,5126.0,intake gasket leak/damage,,0,10,10,0,0
1556,0,2,6069.0,intake gasket leak/damage,,0,10,0,0,-1
1559,1,-1,5693.0,intake gasket leak/damage,,0,10,10,0,1
1563,1,-1,4294.0,intake gasket leak/damage,,0,10,10,0,2
1567,1,-1,6528.0,intake gasket leak/damage,,0,10,10,0,0
1569,0,1,5835.0,intake gasket leak/damage,,0,10,0,0,-1
1571,0,1,6346.0,intake gasket leak/damage,,0,10,0,0,-1
1574,1,-1,4600.0,intake gasket leak/damage,,0,10,10,0,0
1581,1,-1,5975.0,intake gasket leak/damage,,0,10,10,0,2
1584,1,-2,637.0,intake gasket leak/damage,,0,10,10,0,3
1586,0,1,10099.0,intake gasket leak/damage,,0,10,0,0,-1
1588,1,-2,9257.0,intake gasket leak/damage,,0,10,10,0,1
1590,0,1,5070.0,intake gasket leak/damage,,0,10,0,0,-1
1591,0,1,4760.0,intake gasket leak/damage,,0,10,0,0,-1
1592,1,-1,7282.0,intake gasket leak/damage,,0,10,10,0,3
1596,0,1,5844.0,intake gasket leak/damage,,0,10,0,0,-1
1602,0,1,8958.0,intake gasket leak/damage,,0,10,0,0,-1
1604,1,-1,1958.0,intake gasket leak/damage,,0,10,10,0,0
1607,0,1,6054.0,intake gasket leak/damage,,0,10,0,0,-1
1612,1,-1,8905.0,intake gasket leak/damage,,0,10,10,0,3
1613,0,1,5211.0,intake gasket leak/damage,,0,10,0,0,-1
1619,0,1,9694.0,intake gasket leak/damage,,0,10,0,0,-1
1628,0,1,5521.0,intake gasket leak/damage,,0,10,0,0,-1
1630,1,-2,3621.0,intake gasket leak/damage,,0,10,10,0,2
1631,1,-2,7184.0,intake gasket leak/damage,,0,10,10,0,4
1632,0,1,5799.0,intake gasket leak/damage,,0,10,0,0,-1
1633,1,-1,3719.0,intake gasket leak/damage,,0,10,10,0,2
1634,0,2,4778.0,intake gasket leak/damage,,0,10,0,0,-1
1642,0,1,7909.0,intake gasket leak/damage,,0,10,0,0,-1
1645,1,-1,5071.0,intake gasket leak/damage,,0,10,10,0,3
1647,1,-2,3095.0,intake gasket leak/damage,,0,10,10,0,3
1651,1,-1,5507.0,intake gasket leak/damage,,0,10,10,0,2
1656,1,-1,4963.0,intake gasket leak/damage,,0,10,10,0,0
1657,0,1,6231.0,intake gasket leak/damage,,0,10,0,0,-1
1658,0,1,5020.0,intake gasket leak/damage,,0,10,0,0,-1
1660,0,1,5647.0,intake gasket leak/damage,,0,10,0,0,-1
1661,1,-1,8907.0,intake gasket leak/damage,,0,10,10,0,0
1662,0,1,6441.0,intake gasket leak/damage,,0,10,0,0,-1
1663,0,2,5429.0,intake gasket leak/damage,,0,10,0,0,-1
1664,0,1,7751.0,intake gasket leak/damage,,0,10,0,0,-1
1666,1,-2,901.0,intake gasket leak/damage,,0,10,10,0,0
1669,1,-1,3547.0,intake gasket leak/damage,,0,10,10,0,0
1671,1,-1,5057.0,intake gasket leak/damage,,0,10,10,0,2
1672,0,1,3921.0,intake gasket leak/damage,,0,10,0,0,-1
1678,0,1,5256.0,intake gasket leak/damage,,0,10,0,0,-1
1685,1,-1,5507.0,intake gasket leak/damage,,0,10,10,0,2
1689,1,-1,5570.0,intake gasket leak/damage,,0,10,10,0,1
1690,1,-1,4057.0,intake gasket leak/damage,,0,10,10,0,1
1693,0,1,12108.0,intake gasket leak/damage,,0,10,0,0,-1
1696,1,-2,5337.0,intake gasket leak/damage,,0,10,10,0,4
1698,0,2,5395.0,intake gasket leak/damage,,0,10,0,0,-1
1699,0,1,8863.0,intake gasket leak/damage,,0,10,0,0,-1
1705,1,-2,4756.0,intake gasket leak/damage,,0,10,10,0,2
1707,0,2,4854.0,intake gasket leak/damage,,0,10,0,0,-1
1708,0,2,6473.0,intake gasket leak/damage,,0,10,0,0,-1
1709,0,1,11020.0,intake gasket leak/damage,,0,10,0,0,-1
1711,1,-2,3391.0,intake gasket leak/damage,,0,10,10,0,1
1714,1,-1,5598.0,intake gasket leak/damage,,0,10,10,0,1
1716,0,1,5866.0,intake gasket leak/damage,,0,10,0,0,-1
1722,0,1,3408.0,intake gasket leak/damage,,0,10,0,0,-1
1723,0,1,3158.0,intake gasket leak/damage,,0,10,0,0,-1
1724,0,2,4989.0,intake gasket leak/damage,,0,10,0,0,-1
1727,0,1,5337.0,intake gasket leak/damage,,0,10,0,0,-1
1735,1,-2,5835.0,intake gasket leak/damage,,0,10,10,0,0
1739,1,-1,4932.0,intake gasket leak/damage,,0,10,10,0,0
1741,1,-2,1751.0,intake gasket leak/damage,,0,10,10,0,1
1742,0,1,4277.0,intake gasket leak/damage,,0,10,0,0,-1
1746,1,-2,4664.0,intake gasket leak/damage,,0,10,10,0,4
1747,1,-2,8242.0,intake gasket leak/damage,,0,10,10,0,4
1750,1,-1,4465.0,intake gasket leak/damage,,0,10,10,0,2
1753,0,2,10677.0,intake gasket leak/damage,,0,10,0,0,-1
1758,0,1,4325.0,intake gasket leak/damage,,0,10,0,0,-1
1761,1,-1,4307.0,intake gasket leak/damage,,0,10,10,0,3
1763,1,-2,4930.0,intake gasket leak/damage,,0,10,10,0,4
1764,0,1,8855.0,intake gasket leak/damage,,0,10,0,0,-1
1767,1,-1,5878.0,intake gasket leak/damage,,0,10,10,0,2
1769,0,1,5391.0,intake gasket leak/damage,,0,10,0,0,-1
1773,0,1,5505.0,intake gasket leak/damage,,0,10,0,0,-1
1776,0,1,5555.0,intake gasket leak/damage,,0,10,0,0,-1
1782,1,-1,3438.0,intake gasket leak/damage,,0,10,10,0,3
1783,0,1,6262.0,intake gasket leak/damage,,0,10,0,0,-1
1786,0,1,4978.0,intake gasket leak/damage,,0,10,0,0,-1
1796,1,-1,2411.0,intake gasket leak/damage,,0,10,10,0,0
1798,0,1,4759.0,intake gasket leak/damage,,0,10,0,0,-1
1802,1,-1,2925.0,intake gasket leak/damage,,0,10,10,0,3
1806,1,-2,4757.0,intake gasket leak/damage,,0,10,10,0,2
1807,1,-1,7360.0,intake gasket leak/damage,,0,10,10,0,0
1808,1,-1,5957.0,intake gasket leak/damage,,0,10,10,0,0
1810,1,-2,4350.0,intake gasket leak/damage,,0,10,10,0,4
1813,0,1,5414.0,intake gasket leak/damage,,0,10,0,0,-1
1815,0,1,7191.0,intake gasket leak/damage,,0,10,0,0,-1
1816,1,-1,5726.0,intake gasket leak/damage,,0,10,10,0,1
1817,0,1,1461.0,intake gasket leak/damage,,0,10,0,0,-1
1818,0,1,4787.0,intake gasket leak/damage,,0,10,0,0,-1
1820,0,1,4746.0,intake gasket leak/damage,,0,10,0,0,-1
1821,1,-1,5368.0,intake gasket leak/damage,,0,10,10,0,0
1823,0,1,6667.0,intake gasket leak/damage,,0,10,0,0,-1
1828,0,2,9238.0,intake gasket leak/damage,,0,10,0,0,-1
1836,0,1,5990.0,intake gasket leak/damage,,0,10,0,0,-1
1839,1,-1,1228.0,intake gasket leak/damage,,0,10,10,0,0
1844,1,-1,5430.0,intake gasket leak/damage,,0,10,10,0,3
1846,0,1,8919.0,intake gasket leak/damage,,0,10,0,0,-1
1858,0,1,8121.0,intake gasket leak/damage,,0,10,0,0,-1
1859,1,-1,6084.0,intake gasket leak/damage,,0,10,10,0,1
1862,0,1,4790.0,intake gasket leak/damage,,0,10,0,0,-1
1865,1,-1,3812.0,intake gasket leak/damage,,0,10,10,0,1
1866,1,-1,9725.0,intake gasket leak/damage,,0,10,10,0,1
1871,0,1,6316.0,intake gasket leak/damage,,0,10,0,0,-1
1872,0,1,6341.0,intake gasket leak/damage,,0,10,0,0,-1
1879,1,-1,5757.0,intake gasket leak/damage,,0,10,10,0,2
1880,1,-1,2115.0,intake gasket leak/damage,,0,10,10,0,1
1882,1,-1,6202.0,intake gasket leak/damage,,0,10,10,0,1
1887,1,-2,6603.0,intake gasket leak/damage,,0,10,10,0,1
1893,1,-2,6408.0,intake gasket leak/damage,,0,10,10,0,3
1894,1,-2,12162.0,intake gasket leak/damage,,0,10,10,0,2
1899,0,1,5873.0,intake gasket leak/damage,,0,10,0,0,-1
1900,0,1,4355.0,intake gasket leak/damage,,0,10,0,0,-1
1902,1,-2,2846.0,intake gasket leak/damage,,0,10,10,0,0
1904,1,-1,5680.0,intake gasket leak/damage,,0,10,10,0,1
1909,0,2,6384.0,intake gasket leak/damage,,0,10,0,0,-1
1921,1,-1,7419.0,intake gasket leak/damage,,0,10,10,0,1
1922,1,-1,5320.0,intake gasket leak/damage,,0,10,10,0,2
1923,1,-1,5657.0,intake gasket leak/damage,,0,10,10,0,1
1926,1,-1,2146.0,intake gasket leak/damage,,0,10,10,0,0
1929,0,1,5056.0,intake gasket leak/damage,,0,10,0,0,-1
1930,0,1,5868.0,intake gasket leak/damage,,0,10,0,0,-1
1931,1,-2,6075.0,intake gasket leak/damage,,0,10,10,0,3
1933,0,1,6907.0,intake gasket leak/damage,,0,10,0,0,-1
1939,1,-2,4979.0,intake gasket leak/damage,,0,10,10,0,3
1942,0,1,3698.0,intake gasket leak/damage,,0,10,0,0,-1
1953,1,-2,3578.0,intake gasket leak/damage,,0,10,10,0,2
1958,1,-1,5975.0,intake gasket leak/damage,,0,10,10,0,2
1960,1,-2,6628.0,intake gasket leak/damage,,0,10,10,0,4
1966,1,-1,5020.0,intake gasket leak/damage,,0,10,10,0,0
1969,0,2,5545.0,intake gasket leak/damage,,0,10,0,0,-1
1974,0,2,6528.0,intake gasket leak/damage,,0,10,0,0,-1
1976,1,-2,6004.0,intake gasket leak/damage,,0,10,10,0,3
1978,0,1,4978.0,intake gasket leak/damage,,0,10,0,0,-1
1981,1,-1,2893.0,intake gasket leak/damage,,0,10,10,0,1
1983,0,2,1204.0,intake gasket leak/damage,,0,10,0,0,-1
1984,0,1,5068.0,intake gasket leak/damage,,0,10,0,0,-1
1998,0,2,5586.0,intake gasket leak/damage,,0,10,0,0,-1
2010,0,2,4804.0,intake gasket leak/damage,,0,10,0,0,-1
2015,0,1,2067.0,intake gasket leak/damage,,0,10,0,0,-1
2017,0,1,5584.0,intake gasket leak/damage,,0,10,0,0,-1
2018,1,-2,4667.0,intake gasket leak/damage,,0,10,10,0,3
2020,0,1,6310.0,intake gasket leak/damage,,0,10,0,0,-1
2021,1,-1,5429.0,intake gasket leak/damage,,0,10,10,0,2
2023,1,-2,5739.0,intake gasket leak/damage,,0,10,10,0,3
2025,0,1,5333.0,intake gasket leak/damage,,0,10,0,0,-1
2029,1,-1,6329.0,intake gasket leak/damage,,0,10,10,0,1
2031,0,1,1975.0,intake gasket leak/damage,,0,10,0,0,-1
2032,1,-2,15484.0,intake gasket leak/damage,,0,10,10,0,4
2034,1,-2,3672.0,intake gasket leak/damage,,0,10,10,0,2
2039,0,2,4303.0,intake gasket leak/damage,,0,10,0,0,-1
2041,0,1,3064.0,intake gasket leak/damage,,0,10,0,0,-1
2045,0,1,14289.0,intake gasket leak/damage,,0,10,0,0,-1
2047,0,2,5813.0,intake gasket leak/damage,,0,10,0,0,-1
2054,1,-1,4994.0,intake gasket leak/damage,,0,10,10,0,0
2060,1,-1,5399.0,intake gasket leak/damage,,0,10,10,0,1
2062,1,-1,3855.0,intake gasket leak/damage,,0,10,10,0,4
2064,0,1,5507.0,intake gasket leak/damage,,0,10,0,0,-1
2068,0,1,2768.0,intake gasket leak/damage,,0,10,0,0,-1
2072,1,-1,2582.0,intake gasket leak/damage,,0,10,10,0,1
2077,0,1,5320.0,intake gasket leak/damage,,0,10,0,0,-1
2079,0,1,3499.0,intake gasket leak/damage,,0,10,0,0,-1
2085,1,-1,4891.0,intake gasket leak/damage,,0,10,10,0,0
2090,0,1,2504.0,intake gasket leak/damage,,0,10,0,0,-1
2095,0,2,5755.0,intake gasket leak/damage,,0,10,0,0,-1
2096,1,-1,2738.0,intake gasket leak/damage,,0,10,10,0,0
2097,1,-1,4636.0,intake gasket leak/damage,,0,10,10,0,0
2100,1,-1,6036.0,intake gasket leak/damage,,0,10,10,0,3
2102,1,-2,4185.0,intake gasket leak/damage,,0,10,10,0,1
2106,1,-2,6545.0,intake gasket leak/damage,,0,10,10,0,0
2108,1,-1,6597.0,intake gasket leak/damage,,0,10,10,0,1
2109,0,1,4746.0,intake gasket leak/damage,,0,10,0,0,-1
2112,1,-1,6559.0,intake gasket leak/damage,,0,10,10,0,0
2116,0,2,9630.0,intake gasket leak/damage,,0,10,0,0,-1
2117,1,-1,4201.0,intake gasket leak/damage,,0,10,10,0,3
2118,0,1,8994.0,intake gasket leak/damage,,0,10,0,0,-1
2120,1,-2,5025.0,intake gasket leak/damage,,0,10,10,0,3
2124,1,-1,6168.0,intake gasket leak/damage,,0,10,10,0,2
2125,0,1,3577.0,intake gasket leak/damage,,0,10,0,0,-1
2128,0,1,4823.0,intake gasket leak/damage,,0,10,0,0,-1
2131,1,-2,3466.0,intake gasket leak/damage,,0,10,10,0,2
2132,1,-2,3806.0,intake gasket leak/damage,,0,10,10,0,1
2135,0,1,3889.0,intake gasket leak/damage,,0,10,0,0,-1
2136,1,-2,5306.0,intake gasket leak/damage,,0,10,10,0,4
2143,1,-2,2193.0,intake gasket leak/damage,,0,10,10,0,1
2144,1,-1,7561.0,intake gasket leak/damage,,0,10,10,0,4
2148,0,1,5229.0,intake gasket leak/damage,,0,10,0,0,-1
2151,1,-1,4881.0,intake gasket leak/damage,,0,10,10,0,2
2157,1,-1,5392.0,intake gasket leak/damage,,0,10,10,0,0
2161,1,-2,5677.0,intake gasket leak/damage,,0,10,10,0,0
2165,0,1,5146.0,intake gasket leak/damage,,0,10,0,0,-1
2167,1,-1,3453.0,intake gasket leak/damage,,0,10,10,0,1
2168,1,-1,3593.0,intake gasket leak/damage,,0,10,10,0,0
2170,1,-1,3298.0,intake gasket leak/damage,,0,10,10,0,1
2171,0,1,4823.0,intake gasket leak/damage,,0,10,0,0,-1
2174,1,-1,4279.0,intake gasket leak/damage,,0,10,10,0,3
2176,0,1,6043.0,intake gasket leak/damage,,0,10,0,0,-1
2182,1,-2,5362.0,intake gasket leak/damage,,0,10,10,0,4
2183,1,-2,4910.0,intake gasket leak/damage,,0,10,10,0,3
2186,0,2,5707.0,intake gasket leak/damage,,0,10,0,0,-1
2192,0,1,11391.0,intake gasket leak/damage,,0,10,0,0,-1
2194,0,1,11125.0,intake gasket leak/damage,,0,10,0,0,-1
2196,0,1,2908.0,intake gasket leak/damage,,0,10,0,0,-1
2205,1,-2,5004.0,intake gasket leak/damage,,0,10,10,0,0
2208,1,-1,4666.0,intake gasket leak/damage,,0,10,10,0,2
2210,0,1,2831.0,intake gasket leak/damage,,0,10,0,0,-1
2215,1,-1,14016.0,intake gasket leak/damage,,0,10,10,0,1
2221,1,-2,4589.0,intake gasket leak/damage,,0,10,10,0,2
2222,1,-1,3217.0,intake gasket leak/damage,,0,10,10,0,2
2223,0,1,6771.0,intake gasket leak/damage,,0,10,0,0,-1
2225,1,-1,8055.0,intake gasket leak/damage,,0,10,10,0,4
2226,1,-2,5180.0,intake gasket leak/damage,,0,10,10,0,0
2229,1,-1,8807.0,intake gasket leak/damage,,0,10,10,0,0
2233,1,-2,3200.0,intake gasket leak/damage,,0,10,10,0,4
2234,0,1,2769.0,intake gasket leak/damage,,0,10,0,0,-1
2235,0,1,4973.0,intake gasket leak/damage,,0,10,0,0,-1
2236,0,1,5056.0,intake gasket leak/damage,,0,10,0,0,-1
2237,0,1,6298.0,intake gasket leak/damage,,0,10,0,0,-1
2239,0,1,6221.0,intake gasket leak/damage,,0,10,0,0,-1
2241,0,1,5882.0,intake gasket leak/damage,,0,10,0,0,-1
2249,1,-1,4050.0,intake gasket leak/damage,,0,10,10,0,2
2250,1,-1,7126.0,intake gasket leak/damage,,0,10,10,0,0
2254,1,-1,5489.0,intake gasket leak/damage,,0,10,10,0,1
2256,1,-1,5862.0,intake gasket leak/damage,,0,10,10,0,0
2257,0,1,4195.0,intake gasket leak/damage,,0,10,0,0,-1
2259,0,1,5545.0,intake gasket leak/damage,,0,10,0,0,-1
2261,1,-1,5445.0,intake gasket leak/damage,,0,10,10,0,2
2262,1,-2,6207.0,intake gasket leak/damage,,0,10,10,0,1
2263,1,-1,3889.0,intake gasket leak/damage,,0,10,10,0,3
2265,0,1,4708.0,intake gasket leak/damage,,0,10,0,0,-1
2270,0,1,6981.0,intake gasket leak/damage,,0,10,0,0,-1
2271,0,1,6099.0,intake gasket leak/damage,,0,10,0,0,-1
2272,0,1,5212.0,intake gasket leak/damage,,0,10,0,0,-1
2280,1,-1,5944.0,intake gasket leak/damage,,0,10,10,0,2
2281,1,-1,4341.0,intake gasket leak/damage,,0,10,10,0,0
2285,1,-2,5784.0,intake gasket leak/damage,,0,10,10,0,2
2292,0,1,2022.0,intake gasket leak/damage,,0,10,0,0,-1
2295,1,-2,5771.0,intake gasket leak/damage,,0,10,10,0,2
2296,0,1,5854.0,intake gasket leak/damage,,0,10,0,0,-1
2297,0,1,2749.0,intake gasket leak/damage,,0,10,0,0,-1
2298,1,-1,5461.0,intake gasket leak/damage,,0,10,10,0,0
2299,1,-1,3703.0,intake gasket leak/damage,,0,10,10,0,1
2300,1,-2,7468.0,intake gasket leak/damage,,0,10,10,0,1
2304,1,-1,4934.0,intake gasket leak/damage,,0,10,10,0,2
2305,0,1,4636.0,intake gasket leak/damage,,0,10,0,0,-1
2311,1,-1,2645.0,intake gasket leak/damage,,0,10,10,0,2
2314,1,-2,3093.0,intake gasket leak/damage,,0,10,10,0,3
2315,1,-2,4901.0,intake gasket leak/damage,,0,10,10,0,1
2316,0,1,5171.0,intake gasket leak/damage,,0,10,0,0,-1
2317,0,1,7173.0,intake gasket leak/damage,,0,10,0,0,-1
2318,1,-2,5722.0,intake gasket leak/damage,,0,10,10,0,4
2319,1,-1,4994.0,intake gasket leak/damage,,0,10,10,0,2
2321,1,-2,4865.0,intake gasket leak/damage,,0,10,10,0,0
2333,0,1,7125.0,intake gasket leak/damage,,0,10,0,0,-1
2336,0,1,5164.0,intake gasket leak/damage,,0,10,0,0,-1
2340,0,2,5591.0,intake gasket leak/damage,,0,10,0,0,-1
2341,1,-1,4418.0,intake gasket leak/damage,,0,10,10,0,3
2343,1,-1,6621.0,intake gasket leak/damage,,0,10,10,0,4
2344,1,-1,6222.0,intake gasket leak/damage,,0,10,10,0,1
2346,1,-1,1336.0,intake gasket leak/damage,,0,10,10,0,0
2352,1,-2,5166.0,intake gasket leak/damage,,0,10,10,0,4
2353,1,-1,2193.0,intake gasket leak/damage,,0,10,10,0,3
2354,0,1,6365.0,intake gasket leak/damage,,0,10,0,0,-1
2357,1,-1,5082.0,intake gasket leak/damage,,0,10,10,0,3
2361,1,-2,5922.0,intake gasket leak/damage,,0,10,10,0,4
2369,1,-1,3993.0,intake gasket leak/damage,,0,10,10,0,0
2370,0,1,5800.0,intake gasket leak/damage,,0,10,0,0,-1
2371,1,-1,4724.0,intake gasket leak/damage,,0,10,10,0,4
2373,1,-2,6234.0,intake gasket leak/damage,,0,10,10,0,1
2376,0,2,4884.0,intake gasket leak/damage,,0,10,0,0,-1
2378,1,-1,4964.0,intake gasket leak/damage,,0,10,10,0,2
2379,1,-1,12218.0,intake gasket leak/damage,,0,10,10,0,0
2380,0,1,6410.0,intake gasket leak/damage,,0,10,0,0,-1
2381,0,1,4185.0,intake gasket leak/damage,,0,10,0,0,-1
2384,0,1,4808.0,intake gasket leak/damage,,0,10,0,0,-1
2387,0,1,5773.0,intake gasket leak/damage,,0,10,0,0,-1
2392,0,1,5986.0,intake gasket leak/damage,,0,10,0,0,-1
2397,1,-1,5757.0,intake gasket leak/damage,,0,10,10,0,0
2398,1,-1,5863.0,intake gasket leak/damage,,0,10,10,0,1
2408,1,-1,3189.0,intake gasket leak/damage,,0,10,10,0,0
2416,1,-1,5958.0,intake gasket leak/damage,,0,10,10,0,4
2417,0,1,5851.0,intake gasket leak/damage,,0,10,0,0,-1
2418,0,2,5538.0,intake gasket leak/damage,,0,10,0,0,-1
2421,0,1,6939.0,intake gasket leak/damage,,0,10,0,0,-1
2424,1,-1,4933.0,intake gasket leak/damage,,0,10,10,0,4
2426,0,2,5056.0,intake gasket leak/damage,,0,10,0,0,-1
2429,0,1,4138.0,intake gasket leak/damage,,0,10,0,0,-1
2431,0,1,12442.0,intake gasket leak/damage,,0,10,0,0,-1
2432,1,-2,11008.0,intake gasket leak/damage,,0,10,10,0,3
2438,1,-1,6591.0,intake gasket leak/damage,,0,10,10,0,2
2439,1,-1,8026.0,intake gasket leak/damage,,0,10,10,0,0
2442,1,-1,8744.0,intake gasket leak/damage,,0,10,10,0,0
2443,0,1,3811.0,intake gasket leak/damage,,0,10,0,0,-1
2445,1,-1,4583.0,intake gasket leak/damage,,0,10,10,0,3
2448,0,1,12165.0,intake gasket leak/damage,,0,10,0,0,-1
2449,0,1,4060.0,intake gasket leak/damage,,0,10,0,0,-1
2453,0,2,4806.0,intake gasket leak/damage,,0,10,0,0,-1
2455,1,-1,6145.0,intake gasket leak/damage,,0,10,10,0,4
2456,0,1,4465.0,intake gasket leak/damage,,0,10,0,0,-1
2459,1,-2,6021.0,intake gasket leak/damage,,0,10,10,0,4
2461,0,1,5424.0,intake gasket leak/damage,,0,10,0,0,-1
2466,0,2,2411.0,intake gasket leak/damage,,0,10,0,0,-1
2467,0,1,6901.0,intake gasket leak/damage,,0,10,0,0,-1
